agent_number,statistic,season,year,prop_missing,temperature,period_start,period_end,lat,lon,site,anomaly,reference_period
1615,Maximum,Autumn,2016,0,21.233333333333300,2016-03-01,2016-05-31,-37.673,176.196,Tauranga,1.317241379310350,1961-1990
1615,Maximum,Spring,2016,0,18.933333333333300,2016-09-01,2016-11-30,-37.673,176.196,Tauranga,0.6885057471264380,1961-1990
1615,Maximum,Summer,2016,0,24.033333333333300,2015-12-01,2016-02-29,-37.673,176.196,Tauranga,0.9000000000000020,1961-1990
1615,Maximum,Winter,2016,0,15.6,2016-06-01,2016-08-31,-37.673,176.196,Tauranga,0.818888888888889,1961-1990
1615,Minimum,Autumn,2016,0,13.333333333333300,2016-03-01,2016-05-31,-37.673,176.196,Tauranga,2.1144444444444400,1961-1990
1615,Minimum,Spring,2016,0,11.033333333333300,2016-09-01,2016-11-30,-37.673,176.196,Tauranga,1.0777777777777800,1961-1990
1615,Minimum,Summer,2016,0,16.333333333333300,2015-12-01,2016-02-29,-37.673,176.196,Tauranga,1.847777777777780,1961-1990
1615,Minimum,Winter,2016,0,7.266666666666670,2016-06-01,2016-08-31,-37.673,176.196,Tauranga,0.9688888888888890,1961-1990
1770,Average,Autumn,2016,0,14.933333333333300,2016-03-01,2016-05-31,-38.10595,176.31485,Rotorua,NA,1961-1990
1770,Average,Spring,2016,0,12.633333333333300,2016-09-01,2016-11-30,-38.10595,176.31485,Rotorua,NA,1961-1990
1770,Average,Summer,2016,0,18.133333333333300,2015-12-01,2016-02-29,-38.10595,176.31485,Rotorua,NA,1961-1990
1770,Average,Winter,2016,0,8.5,2016-06-01,2016-08-31,-38.10595,176.31485,Rotorua,NA,1961-1990
1770,Maximum,Autumn,2016,0,19.066666666666700,2016-03-01,2016-05-31,-38.10595,176.31485,Rotorua,NA,1961-1990
1770,Maximum,Spring,2016,0,16.7,2016-09-01,2016-11-30,-38.10595,176.31485,Rotorua,NA,1961-1990
1770,Maximum,Summer,2016,0,22.933333333333300,2015-12-01,2016-02-29,-38.10595,176.31485,Rotorua,NA,1961-1990
1770,Maximum,Winter,2016,0,13,2016-06-01,2016-08-31,-38.10595,176.31485,Rotorua,NA,1961-1990
1770,Minimum,Autumn,2016,0,10.766666666666700,2016-03-01,2016-05-31,-38.10595,176.31485,Rotorua,NA,1961-1990
1770,Minimum,Spring,2016,0,8.533333333333330,2016-09-01,2016-11-30,-38.10595,176.31485,Rotorua,NA,1961-1990
1770,Minimum,Summer,2016,0,13.333333333333300,2015-12-01,2016-02-29,-38.10595,176.31485,Rotorua,NA,1961-1990
1770,Minimum,Winter,2016,0,4.066666666666670,2016-06-01,2016-08-31,-38.10595,176.31485,Rotorua,NA,1961-1990
1858,Average,Autumn,2016,0,14.2,2016-03-01,2016-05-31,-38.74263,176.08104,Taupo,NA,1961-1990
1858,Average,Spring,2016,0,12.033333333333300,2016-09-01,2016-11-30,-38.74263,176.08104,Taupo,NA,1961-1990
1858,Average,Summer,2016,0,17.96666666666670,2015-12-01,2016-02-29,-38.74263,176.08104,Taupo,NA,1961-1990
1858,Average,Winter,2016,0,7.7,2016-06-01,2016-08-31,-38.74263,176.08104,Taupo,NA,1961-1990
1858,Maximum,Autumn,2016,0,18.7,2016-03-01,2016-05-31,-38.74263,176.08104,Taupo,NA,1961-1990
1858,Maximum,Spring,2016,0,16.2,2016-09-01,2016-11-30,-38.74263,176.08104,Taupo,NA,1961-1990
1858,Maximum,Summer,2016,0,23.23333333333330,2015-12-01,2016-02-29,-38.74263,176.08104,Taupo,NA,1961-1990
1858,Maximum,Winter,2016,0,12.133333333333300,2016-06-01,2016-08-31,-38.74263,176.08104,Taupo,NA,1961-1990
1858,Minimum,Autumn,2016,0,9.766666666666670,2016-03-01,2016-05-31,-38.74263,176.08104,Taupo,NA,1961-1990
1858,Minimum,Spring,2016,0,7.833333333333330,2016-09-01,2016-11-30,-38.74263,176.08104,Taupo,NA,1961-1990
1858,Minimum,Summer,2016,0,12.733333333333300,2015-12-01,2016-02-29,-38.74263,176.08104,Taupo,NA,1961-1990
1858,Minimum,Winter,2016,0,3.2333333333333300,2016-06-01,2016-08-31,-38.74263,176.08104,Taupo,NA,1961-1990
1962,Average,Autumn,2016,0,17.933333333333300,2016-03-01,2016-05-31,-37.00813,174.78873,Auckland,1.7786666666666700,1961-1990
1962,Average,Spring,2016,0,15.133333333333300,2016-09-01,2016-11-30,-37.00813,174.78873,Auckland,0.7240000000000000,1961-1990
1962,Average,Summer,2016,0,20.4,2015-12-01,2016-02-29,-37.00813,174.78873,Auckland,1.3250000000000000,1961-1990
1962,Average,Winter,2016,0,11.966666666666700,2016-06-01,2016-08-31,-37.00813,174.78873,Auckland,0.8880000000000000,1961-1990
1962,Maximum,Autumn,2016,0,21.533333333333300,2016-03-01,2016-05-31,-37.00813,174.78873,Auckland,1.7413333333333300,1961-1990
1962,Maximum,Spring,2016,0,18.3,2016-09-01,2016-11-30,-37.00813,174.78873,Auckland,0.597333333333335,1961-1990
1962,Maximum,Summer,2016,0,24.066666666666700,2015-12-01,2016-02-29,-37.00813,174.78873,Auckland,1.3125,1961-1990
1962,Maximum,Winter,2016,0,15.5,2016-06-01,2016-08-31,-37.00813,174.78873,Auckland,0.9640000000000000,1961-1990
1962,Minimum,Autumn,2016,0,14.300000000000000,2016-03-01,2016-05-31,-37.00813,174.78873,Auckland,1.7706666666666700,1961-1990
1962,Minimum,Spring,2016,0,12,2016-09-01,2016-11-30,-37.00813,174.78873,Auckland,0.8906666666666660,1961-1990
1962,Minimum,Summer,2016,0,16.766666666666700,2015-12-01,2016-02-29,-37.00813,174.78873,Auckland,1.3708333333333300,1961-1990
1962,Minimum,Winter,2016,0,8.466666666666670,2016-06-01,2016-08-31,-37.00813,174.78873,Auckland,0.8480000000000000,1961-1990
2112,Average,Autumn,2016,0,15.8,2016-03-01,2016-05-31,-37.86088,175.33175,Hamilton,NA,1961-1990
2112,Average,Spring,2016,0,13.566666666666700,2016-09-01,2016-11-30,-37.86088,175.33175,Hamilton,NA,1961-1990
2112,Average,Summer,2016,0,19.166666666666700,2015-12-01,2016-02-29,-37.86088,175.33175,Hamilton,NA,1961-1990
2112,Average,Winter,2016,0,9.6,2016-06-01,2016-08-31,-37.86088,175.33175,Hamilton,NA,1961-1990
2112,Maximum,Autumn,2016,0,21.266666666666700,2016-03-01,2016-05-31,-37.86088,175.33175,Hamilton,NA,1961-1990
2112,Maximum,Spring,2016,0,18.1,2016-09-01,2016-11-30,-37.86088,175.33175,Hamilton,NA,1961-1990
2112,Maximum,Summer,2016,0,24.766666666666700,2015-12-01,2016-02-29,-37.86088,175.33175,Hamilton,NA,1961-1990
2112,Maximum,Winter,2016,0,14.700000000000000,2016-06-01,2016-08-31,-37.86088,175.33175,Hamilton,NA,1961-1990
2112,Minimum,Autumn,2016,0,10.366666666666700,2016-03-01,2016-05-31,-37.86088,175.33175,Hamilton,NA,1961-1990
2112,Minimum,Spring,2016,0,9.066666666666670,2016-09-01,2016-11-30,-37.86088,175.33175,Hamilton,NA,1961-1990
2112,Minimum,Summer,2016,0,13.6,2015-12-01,2016-02-29,-37.86088,175.33175,Hamilton,NA,1961-1990
2112,Minimum,Winter,2016,0,4.5,2016-06-01,2016-08-31,-37.86088,175.33175,Hamilton,NA,1961-1990
2250,Average,Autumn,2016,0,15.066666666666700,2016-03-01,2016-05-31,-38.88784,175.25981,Taumarunui,1.6111111111111100,1961-1990
2250,Average,Spring,2016,0,13.2,2016-09-01,2016-11-30,-38.88784,175.25981,Taumarunui,0.39444444444444400,1961-1990
2250,Average,Summer,2016,0,19.133333333333300,2015-12-01,2016-02-29,-38.88784,175.25981,Taumarunui,1.2155555555555500,1961-1990
2250,Average,Winter,2016,0,8.433333333333330,2016-06-01,2016-08-31,-38.88784,175.25981,Taumarunui,0.42666666666666800,1961-1990
2250,Maximum,Autumn,2016,0,20.233333333333300,2016-03-01,2016-05-31,-38.88784,175.25981,Taumarunui,0.7855555555555580,1961-1990
2250,Maximum,Spring,2016,0,18.100000000000000,2016-09-01,2016-11-30,-38.88784,175.25981,Taumarunui,-0.1877777777777790,1961-1990
2250,Maximum,Summer,2016,0,25.1,2015-12-01,2016-02-29,-38.88784,175.25981,Taumarunui,0.8577777777777800,1961-1990
2250,Maximum,Winter,2016,0,13.666666666666700,2016-06-01,2016-08-31,-38.88784,175.25981,Taumarunui,0.5044444444444430,1961-1990
2250,Minimum,Autumn,2016,0,9.866666666666670,2016-03-01,2016-05-31,-38.88784,175.25981,Taumarunui,2.413333333333330,1961-1990
2250,Minimum,Spring,2016,0,8.3,2016-09-01,2016-11-30,-38.88784,175.25981,Taumarunui,0.9777777777777790,1961-1990
2250,Minimum,Summer,2016,0,13.233333333333300,2015-12-01,2016-02-29,-38.88784,175.25981,Taumarunui,1.6333333333333300,1961-1990
2250,Minimum,Winter,2016,0,3.2000000000000000,2016-06-01,2016-08-31,-38.88784,175.25981,Taumarunui,0.34000000000000000,1961-1990
2283,Average,Autumn,2016,0,16.3,2016-03-01,2016-05-31,-39.0079,174.18382,New Plymouth,1.8833333333333300,1961-1990
2283,Average,Spring,2016,0,13.5,2016-09-01,2016-11-30,-39.0079,174.18382,New Plymouth,0.7788888888888900,1961-1990
2283,Average,Summer,2016,0,18.5,2015-12-01,2016-02-29,-39.0079,174.18382,New Plymouth,1.5088888888888900,1961-1990
2283,Average,Winter,2016,0,10.533333333333300,2016-06-01,2016-08-31,-39.0079,174.18382,New Plymouth,0.6477777777777780,1961-1990
2283,Maximum,Autumn,2016,0,20.433333333333300,2016-03-01,2016-05-31,-39.0079,174.18382,New Plymouth,2.0755555555555600,1961-1990
2283,Maximum,Spring,2016,0,16.633333333333300,2016-09-01,2016-11-30,-39.0079,174.18382,New Plymouth,0.4322222222222220,1961-1990
2283,Maximum,Summer,2016,0,22.566666666666700,2015-12-01,2016-02-29,-39.0079,174.18382,New Plymouth,1.4555555555555600,1961-1990
2283,Maximum,Winter,2016,0,14.4,2016-06-01,2016-08-31,-39.0079,174.18382,New Plymouth,1.0044444444444500,1961-1990
2283,Minimum,Autumn,2016,0,12.2,2016-03-01,2016-05-31,-39.0079,174.18382,New Plymouth,1.716666666666670,1961-1990
2283,Minimum,Spring,2016,0,10.366666666666700,2016-09-01,2016-11-30,-39.0079,174.18382,New Plymouth,1.137777777777780,1961-1990
2283,Minimum,Summer,2016,0,14.4,2015-12-01,2016-02-29,-39.0079,174.18382,New Plymouth,1.5200000000000000,1961-1990
2283,Minimum,Winter,2016,0,6.7,2016-06-01,2016-08-31,-39.0079,174.18382,New Plymouth,0.3522222222222220,1961-1990
2534,Average,Autumn,2016,0,14.733333333333300,2016-03-01,2016-05-31,-40.21,176.109,Dannevirke,2.191111111111110,1961-1990
2534,Average,Spring,2016,0,13.1,2016-09-01,2016-11-30,-40.21,176.109,Dannevirke,1.5517241379310300,1961-1990
2534,Average,Summer,2016,0,17.133333333333300,2015-12-01,2016-02-29,-40.21,176.109,Dannevirke,0.9195402298850580,1961-1990
2534,Average,Winter,2016,0,9,2016-06-01,2016-08-31,-40.21,176.109,Dannevirke,1.4448275862069000,1961-1990
2534,Maximum,Autumn,2016,0,19.166666666666700,2016-03-01,2016-05-31,-40.21,176.109,Dannevirke,2.1255555555555600,1961-1990
2534,Maximum,Spring,2016,0,16.833333333333300,2016-09-01,2016-11-30,-40.21,176.109,Dannevirke,1.040229885057470,1961-1990
2534,Maximum,Summer,2016,0,22.033333333333300,2015-12-01,2016-02-29,-40.21,176.109,Dannevirke,0.8333333333333360,1961-1990
2534,Maximum,Winter,2016,0,13.066666666666700,2016-06-01,2016-08-31,-40.21,176.109,Dannevirke,1.8195402298850600,1961-1990
2534,Minimum,Autumn,2016,0,10.266666666666700,2016-03-01,2016-05-31,-40.21,176.109,Dannevirke,2.192222222222220,1961-1990
2534,Minimum,Spring,2016,0,9.433333333333330,2016-09-01,2016-11-30,-40.21,176.109,Dannevirke,2.0966666666666700,1961-1990
2534,Minimum,Summer,2016,0,12.2,2015-12-01,2016-02-29,-40.21,176.109,Dannevirke,0.9611111111111100,1961-1990
2534,Minimum,Winter,2016,0,4.9000000000000000,2016-06-01,2016-08-31,-40.21,176.109,Dannevirke,0.9877777777777770,1961-1990
25354,Average,Autumn,2016,0,15.333333333333300,2016-03-01,2016-05-31,-41.285,174.768,Wellington,1.6833333333333300,1961-1990
25354,Average,Spring,2016,0,12.466666666666700,2016-09-01,2016-11-30,-41.285,174.768,Wellington,0.3777777777777780,1961-1990
25354,Average,Summer,2016,0,17.400000000000000,2015-12-01,2016-02-29,-41.285,174.768,Wellington,0.9377777777777790,1961-1990
25354,Average,Winter,2016,0,10.266666666666700,2016-06-01,2016-08-31,-41.285,174.768,Wellington,1.2022222222222200,1961-1990
25354,Maximum,Autumn,2016,0,18.333333333333300,2016-03-01,2016-05-31,-41.285,174.768,Wellington,1.7466666666666700,1961-1990
25354,Maximum,Spring,2016,0,15.066666666666700,2016-09-01,2016-11-30,-41.285,174.768,Wellington,-0.07333333333333410,1961-1990
25354,Maximum,Summer,2016,0,20.866666666666700,2015-12-01,2016-02-29,-41.285,174.768,Wellington,0.9811111111111120,1961-1990
25354,Maximum,Winter,2016,0,12.933333333333300,2016-06-01,2016-08-31,-41.285,174.768,Wellington,1.301111111111110,1961-1990
25354,Minimum,Autumn,2016,0,12.3,2016-03-01,2016-05-31,-41.285,174.768,Wellington,1.6255555555555600,1961-1990
25354,Minimum,Spring,2016,0,9.833333333333330,2016-09-01,2016-11-30,-41.285,174.768,Wellington,0.8288888888888890,1961-1990
25354,Minimum,Summer,2016,0,13.966666666666700,2015-12-01,2016-02-29,-41.285,174.768,Wellington,0.9677777777777780,1961-1990
25354,Minimum,Winter,2016,0,7.633333333333330,2016-06-01,2016-08-31,-41.285,174.768,Wellington,1.1711111111111100,1961-1990
2810,Average,Autumn,2016,0,16.233333333333300,2016-03-01,2016-05-31,-38.6586,177.9851,Gisborne,1.67,1961-1990
2810,Average,Spring,2016,0,14.833333333333300,2016-09-01,2016-11-30,-38.6586,177.9851,Gisborne,1.2544444444444500,1961-1990
2810,Average,Summer,2016,0,19.3,2015-12-01,2016-02-29,-38.6586,177.9851,Gisborne,0.9977777777777770,1961-1990
2810,Average,Winter,2016,0,10.566666666666700,2016-06-01,2016-08-31,-38.6586,177.9851,Gisborne,0.9866666666666660,1961-1990
2810,Maximum,Autumn,2016,0,21.066666666666700,2016-03-01,2016-05-31,-38.6586,177.9851,Gisborne,1.2711111111111100,1961-1990
2810,Maximum,Spring,2016,0,19.666666666666700,2016-09-01,2016-11-30,-38.6586,177.9851,Gisborne,0.7844444444444430,1961-1990
2810,Maximum,Summer,2016,0,24.566666666666700,2015-12-01,2016-02-29,-38.6586,177.9851,Gisborne,0.6488888888888870,1961-1990
2810,Maximum,Winter,2016,0,15.566666666666700,2016-06-01,2016-08-31,-38.6586,177.9851,Gisborne,1.300000000000000,1961-1990
2810,Minimum,Autumn,2016,0,11.433333333333300,2016-03-01,2016-05-31,-38.6586,177.9851,Gisborne,2.0955555555555600,1961-1990
2810,Minimum,Spring,2016,0,10.033333333333300,2016-09-01,2016-11-30,-38.6586,177.9851,Gisborne,1.7622222222222200,1961-1990
2810,Minimum,Summer,2016,0,14.1,2015-12-01,2016-02-29,-38.6586,177.9851,Gisborne,1.3866666666666700,1961-1990
2810,Minimum,Winter,2016,0,5.5,2016-06-01,2016-08-31,-38.6586,177.9851,Gisborne,0.6444444444444450,1961-1990
2997,Average,Autumn,2016,0,16.533333333333300,2016-03-01,2016-05-31,-39.49846,176.91189,Napier,1.6622222222222200,1961-1990
2997,Average,Spring,2016,0,15.033333333333300,2016-09-01,2016-11-30,-39.49846,176.91189,Napier,0.9866666666666660,1961-1990
2997,Average,Summer,2016,0,19.9,2015-12-01,2016-02-29,-39.49846,176.91189,Napier,1.0455555555555600,1961-1990
2997,Average,Winter,2016,0,10.433333333333300,2016-06-01,2016-08-31,-39.49846,176.91189,Napier,0.9688888888888890,1961-1990
2997,Maximum,Autumn,2016,0,21.466666666666700,2016-03-01,2016-05-31,-39.49846,176.91189,Napier,1.6266666666666700,1961-1990
2997,Maximum,Spring,2016,0,19.7,2016-09-01,2016-11-30,-39.49846,176.91189,Napier,0.7233333333333330,1961-1990
2997,Maximum,Summer,2016,0,24.866666666666700,2015-12-01,2016-02-29,-39.49846,176.91189,Napier,1.1600000000000000,1961-1990
2997,Maximum,Winter,2016,0,15.766666666666700,2016-06-01,2016-08-31,-39.49846,176.91189,Napier,1.567777777777780,1961-1990
2997,Minimum,Autumn,2016,0,11.7,2016-03-01,2016-05-31,-39.49846,176.91189,Napier,1.796666666666670,1961-1990
2997,Minimum,Spring,2016,0,10.366666666666700,2016-09-01,2016-11-30,-39.49846,176.91189,Napier,1.2422222222222200,1961-1990
2997,Minimum,Summer,2016,0,14.966666666666700,2015-12-01,2016-02-29,-39.49846,176.91189,Napier,0.9655555555555560,1961-1990
2997,Minimum,Winter,2016,0,5.166666666666670,2016-06-01,2016-08-31,-39.49846,176.91189,Napier,0.44333333333333300,1961-1990
3629,Average,Autumn,2016,0,11.633333333333300,2016-03-01,2016-05-31,-39.46249,175.66283,Waiouru,NA,1961-1990
3629,Average,Spring,2016,0,9.466666666666670,2016-09-01,2016-11-30,-39.46249,175.66283,Waiouru,NA,1961-1990
3629,Average,Summer,2016,0,15.466666666666700,2015-12-01,2016-02-29,-39.46249,175.66283,Waiouru,NA,1961-1990
3629,Average,Winter,2016,0,5.566666666666670,2016-06-01,2016-08-31,-39.46249,175.66283,Waiouru,NA,1961-1990
3629,Maximum,Autumn,2016,0,16.46666666666670,2016-03-01,2016-05-31,-39.46249,175.66283,Waiouru,NA,1961-1990
3629,Maximum,Spring,2016,0,13.933333333333300,2016-09-01,2016-11-30,-39.46249,175.66283,Waiouru,NA,1961-1990
3629,Maximum,Summer,2016,0,21.4,2015-12-01,2016-02-29,-39.46249,175.66283,Waiouru,NA,1961-1990
3629,Maximum,Winter,2016,0,9.666666666666670,2016-06-01,2016-08-31,-39.46249,175.66283,Waiouru,NA,1961-1990
3629,Minimum,Autumn,2016,0,6.833333333333330,2016-03-01,2016-05-31,-39.46249,175.66283,Waiouru,NA,1961-1990
3629,Minimum,Spring,2016,0,5.033333333333330,2016-09-01,2016-11-30,-39.46249,175.66283,Waiouru,NA,1961-1990
3629,Minimum,Summer,2016,0,9.566666666666670,2015-12-01,2016-02-29,-39.46249,175.66283,Waiouru,NA,1961-1990
3629,Minimum,Winter,2016,0,1.4333333333333300,2016-06-01,2016-08-31,-39.46249,175.66283,Waiouru,NA,1961-1990
3715,Average,Autumn,2016,0,16.7,2016-03-01,2016-05-31,-39.93704,175.04509,Whanganui,NA,1961-1990
3715,Average,Spring,2016,0,14.4,2016-09-01,2016-11-30,-39.93704,175.04509,Whanganui,NA,1961-1990
3715,Average,Summer,2016,0,19.233333333333300,2015-12-01,2016-02-29,-39.93704,175.04509,Whanganui,NA,1961-1990
3715,Average,Winter,2016,0,10.9,2016-06-01,2016-08-31,-39.93704,175.04509,Whanganui,NA,1961-1990
3715,Maximum,Autumn,2016,0,21,2016-03-01,2016-05-31,-39.93704,175.04509,Whanganui,NA,1961-1990
3715,Maximum,Spring,2016,0,18.1,2016-09-01,2016-11-30,-39.93704,175.04509,Whanganui,NA,1961-1990
3715,Maximum,Summer,2016,0,23.433333333333300,2015-12-01,2016-02-29,-39.93704,175.04509,Whanganui,NA,1961-1990
3715,Maximum,Winter,2016,0,14.933333333333300,2016-06-01,2016-08-31,-39.93704,175.04509,Whanganui,NA,1961-1990
3715,Minimum,Autumn,2016,0,12.4,2016-03-01,2016-05-31,-39.93704,175.04509,Whanganui,NA,1961-1990
3715,Minimum,Spring,2016,0,10.633333333333300,2016-09-01,2016-11-30,-39.93704,175.04509,Whanganui,NA,1961-1990
3715,Minimum,Summer,2016,0,15.033333333333300,2015-12-01,2016-02-29,-39.93704,175.04509,Whanganui,NA,1961-1990
3715,Minimum,Winter,2016,0,6.866666666666670,2016-06-01,2016-08-31,-39.93704,175.04509,Whanganui,NA,1961-1990
37662,Average,Autumn,2016,0,15.466666666666700,2016-03-01,2016-05-31,-40.957,175.707,Masterton,NA,1961-1990
37662,Average,Spring,2016,0,13.633333333333300,2016-09-01,2016-11-30,-40.957,175.707,Masterton,NA,1961-1990
37662,Average,Summer,2016,0,19.266666666666700,2015-12-01,2016-02-29,-40.957,175.707,Masterton,NA,1961-1990
37662,Average,Winter,2016,0,9.333333333333330,2016-06-01,2016-08-31,-40.957,175.707,Masterton,NA,1961-1990
37662,Maximum,Autumn,2016,0,22.1,2016-03-01,2016-05-31,-40.957,175.707,Masterton,NA,1961-1990
37662,Maximum,Spring,2016,0,18.766666666666700,2016-09-01,2016-11-30,-40.957,175.707,Masterton,NA,1961-1990
37662,Maximum,Summer,2016,0,26.2,2015-12-01,2016-02-29,-40.957,175.707,Masterton,NA,1961-1990
37662,Maximum,Winter,2016,0,14.6,2016-06-01,2016-08-31,-40.957,175.707,Masterton,NA,1961-1990
37662,Minimum,Autumn,2016,0,8.933333333333330,2016-03-01,2016-05-31,-40.957,175.707,Masterton,NA,1961-1990
37662,Minimum,Spring,2016,0,8.533333333333330,2016-09-01,2016-11-30,-40.957,175.707,Masterton,NA,1961-1990
37662,Minimum,Summer,2016,0,12.333333333333300,2015-12-01,2016-02-29,-40.957,175.707,Masterton,NA,1961-1990
37662,Minimum,Winter,2016,0,4,2016-06-01,2016-08-31,-40.957,175.707,Masterton,NA,1961-1990
3909,Average,Autumn,2016,0,13.533333333333300,2016-03-01,2016-05-31,-42.71228,170.98428,Hokitika,1.0790123456790100,1961-1990
3909,Average,Spring,2016,0,12,2016-09-01,2016-11-30,-42.71228,170.98428,Hokitika,0.8074074074074070,1961-1990
3909,Average,Summer,2016,0,16.2,2015-12-01,2016-02-29,-42.71228,170.98428,Hokitika,0.957692307692307,1961-1990
3909,Average,Winter,2016,0,8.4,2016-06-01,2016-08-31,-42.71228,170.98428,Hokitika,0.5592592592592590,1961-1990
3909,Maximum,Autumn,2016,0,17.333333333333300,2016-03-01,2016-05-31,-42.71228,170.98428,Hokitika,0.7790123456790110,1961-1990
3909,Maximum,Spring,2016,0,15.666666666666700,2016-09-01,2016-11-30,-42.71228,170.98428,Hokitika,0.5135802469135800,1961-1990
3909,Maximum,Summer,2016,0,19.733333333333300,2015-12-01,2016-02-29,-42.71228,170.98428,Hokitika,0.5666666666666660,1961-1990
3909,Maximum,Winter,2016,0,12.733333333333300,2016-06-01,2016-08-31,-42.71228,170.98428,Hokitika,0.45185185185185100,1961-1990
3909,Minimum,Autumn,2016,0,9.733333333333330,2016-03-01,2016-05-31,-42.71228,170.98428,Hokitika,1.3802469135802500,1961-1990
3909,Minimum,Spring,2016,0,8.3,2016-09-01,2016-11-30,-42.71228,170.98428,Hokitika,1.056790123456790,1961-1990
3909,Minimum,Summer,2016,0,12.6,2015-12-01,2016-02-29,-42.71228,170.98428,Hokitika,1.2705128205128200,1961-1990
3909,Minimum,Winter,2016,0,4.066666666666670,2016-06-01,2016-08-31,-42.71228,170.98428,Hokitika,0.6604938271604940,1961-1990
3925,Average,Autumn,2016,0,13.333333333333300,2016-03-01,2016-05-31,-42.11578,171.86014,Reefton,NA,1961-1990
3925,Average,Spring,2016,0,12.333333333333300,2016-09-01,2016-11-30,-42.11578,171.86014,Reefton,NA,1961-1990
3925,Average,Summer,2016,0,17.8,2015-12-01,2016-02-29,-42.11578,171.86014,Reefton,NA,1961-1990
3925,Average,Winter,2016,0,6.9,2016-06-01,2016-08-31,-42.11578,171.86014,Reefton,NA,1961-1990
3925,Maximum,Autumn,2016,0,18.3,2016-03-01,2016-05-31,-42.11578,171.86014,Reefton,NA,1961-1990
3925,Maximum,Spring,2016,0,17.566666666666700,2016-09-01,2016-11-30,-42.11578,171.86014,Reefton,NA,1961-1990
3925,Maximum,Summer,2016,0,23.666666666666700,2015-12-01,2016-02-29,-42.11578,171.86014,Reefton,NA,1961-1990
3925,Maximum,Winter,2016,0,11.766666666666700,2016-06-01,2016-08-31,-42.11578,171.86014,Reefton,NA,1961-1990
3925,Minimum,Autumn,2016,0,8.366666666666670,2016-03-01,2016-05-31,-42.11578,171.86014,Reefton,NA,1961-1990
3925,Minimum,Spring,2016,0,7.1,2016-09-01,2016-11-30,-42.11578,171.86014,Reefton,NA,1961-1990
3925,Minimum,Summer,2016,0,11.866666666666700,2015-12-01,2016-02-29,-42.11578,171.86014,Reefton,NA,1961-1990
3925,Minimum,Winter,2016,0,2,2016-06-01,2016-08-31,-42.11578,171.86014,Reefton,NA,1961-1990
4107,Average,Autumn,2016,0,12.166666666666700,2016-03-01,2016-05-31,-44.67384,167.92406,Milford Sound,1.034567901234570,1961-1990
4107,Average,Spring,2016,0,10.966666666666700,2016-09-01,2016-11-30,-44.67384,167.92406,Milford Sound,0.8111111111111120,1961-1990
4107,Average,Summer,2016,0,15.233333333333300,2015-12-01,2016-02-29,-44.67384,167.92406,Milford Sound,0.8965517241379310,1961-1990
4107,Average,Winter,2016,0,7,2016-06-01,2016-08-31,-44.67384,167.92406,Milford Sound,0.9788888888888890,1961-1990
4107,Maximum,Autumn,2016,0,16.133333333333300,2016-03-01,2016-05-31,-44.67384,167.92406,Milford Sound,0.7185185185185180,1961-1990
4107,Maximum,Spring,2016,0,15.333333333333300,2016-09-01,2016-11-30,-44.67384,167.92406,Milford Sound,0.8716049382716060,1961-1990
4107,Maximum,Summer,2016,0,19.4,2015-12-01,2016-02-29,-44.67384,167.92406,Milford Sound,0.8252873563218370,1961-1990
4107,Maximum,Winter,2016,0,11.2,2016-06-01,2016-08-31,-44.67384,167.92406,Milford Sound,1.1266666666666700,1961-1990
4107,Minimum,Autumn,2016,0,8.233333333333330,2016-03-01,2016-05-31,-44.67384,167.92406,Milford Sound,1.3811111111111100,1961-1990
4107,Minimum,Spring,2016,0,6.6,2016-09-01,2016-11-30,-44.67384,167.92406,Milford Sound,0.7766666666666660,1961-1990
4107,Minimum,Summer,2016,0,11.033333333333300,2015-12-01,2016-02-29,-44.67384,167.92406,Milford Sound,0.8944444444444440,1961-1990
4107,Minimum,Winter,2016,0,2.8,2016-06-01,2016-08-31,-44.67384,167.92406,Milford Sound,0.8255555555555550,1961-1990
4241,Average,Autumn,2016,0,14.8,2016-03-01,2016-05-31,-41.299,173.226,Nelson,1.8033333333333300,1961-1990
4241,Average,Spring,2016,0,13.200000000000000,2016-09-01,2016-11-30,-41.299,173.226,Nelson,1.08,1961-1990
4241,Average,Summer,2016,0,18.766666666666700,2015-12-01,2016-02-29,-41.299,173.226,Nelson,1.7200000000000000,1961-1990
4241,Average,Winter,2016,0,8.566666666666670,2016-06-01,2016-08-31,-41.299,173.226,Nelson,1.2177777777777800,1961-1990
4241,Maximum,Autumn,2016,0,19.833333333333300,2016-03-01,2016-05-31,-41.299,173.226,Nelson,1.928888888888890,1961-1990
4241,Maximum,Spring,2016,0,17.46666666666670,2016-09-01,2016-11-30,-41.299,173.226,Nelson,0.7744444444444450,1961-1990
4241,Maximum,Summer,2016,0,23.333333333333300,2015-12-01,2016-02-29,-41.299,173.226,Nelson,1.6755555555555500,1961-1990
4241,Maximum,Winter,2016,0,13.700000000000000,2016-06-01,2016-08-31,-41.299,173.226,Nelson,1.1355555555555600,1961-1990
4241,Minimum,Autumn,2016,0,9.766666666666670,2016-03-01,2016-05-31,-41.299,173.226,Nelson,1.6800000000000000,1961-1990
4241,Minimum,Spring,2016,0,8.9,2016-09-01,2016-11-30,-41.299,173.226,Nelson,1.3533333333333300,1961-1990
4241,Minimum,Summer,2016,0,14.233333333333300,2015-12-01,2016-02-29,-41.299,173.226,Nelson,1.7877777777777800,1961-1990
